city,state_id,state_name
Elkhart,IL,Illinois
Butlertown,MD,Maryland
Irwinton,GA,Georgia
Mole Lake,WI,Wisconsin
Cromwell,IN,Indiana
Almena,KS,Kansas
Bristol,TX,Texas
Valencia,PA,Pennsylvania
Bokchito,OK,Oklahoma
Ethel,MS,Mississippi
Winding Cypress,FL,Florida
Makanda,IL,Illinois
Pomeroy,IA,Iowa
New Germany,MN,Minnesota
Flagler,CO,Colorado
Russellville,IN,Indiana
Lemon Cove,CA,California
Star Harbor,TX,Texas
Rolling Fields,KY,Kentucky
Grover Hill,OH,Ohio
Winside,NE,Nebraska
Stewartsville,NJ,New Jersey
Big Wells,TX,Texas
Eskridge,KS,Kansas
Purple Sage,WY,Wyoming
St. Joseph,WI,Wisconsin
Royal,IA,Iowa
Sedillo,NM,New Mexico
Fairgarden,TN,Tennessee
Fairview Crossroads,SC,South Carolina
Pewamo,MI,Michigan
Lodge Grass,MT,Montana
Quantico,VA,Virginia
Danube,MN,Minnesota
Tower Hill,IL,Illinois
Tacna,AZ,Arizona
Hallsburg,TX,Texas
Bird City,KS,Kansas
Las Gaviotas,PR,Puerto Rico
Greenville,MO,Missouri
Richfield,ID,Idaho
Little Falls,ME,Maine
Yonah,GA,Georgia
Angoon,AK,Alaska
Emery,SD,South Dakota
South Renovo,PA,Pennsylvania
Kadoka,SD,South Dakota
Packwood,IA,Iowa
Clermont,IA,Iowa
Gem Lake,MN,Minnesota
Lake Timberline,MO,Missouri
Michigantown,IN,Indiana
Vermillion,MN,Minnesota
Santa Cruz,TX,Texas
Colver,PA,Pennsylvania
Eldorado,OK,Oklahoma
Perrinton,MI,Michigan
Lanare,CA,California
Melbourne,KY,Kentucky
Joiner,AR,Arkansas
Richfield,CA,California
Wilmot,SD,South Dakota
Nickerson,NE,Nebraska
McGuffey,OH,Ohio
Christiansburg,OH,Ohio
Leedey,OK,Oklahoma
Falmouth,PA,Pennsylvania
Lisman,AL,Alabama
Trenton,NE,Nebraska
Bradley,AR,Arkansas
Bonanza,AR,Arkansas
Plum Springs,KY,Kentucky
New Auburn,MN,Minnesota
Thayne,WY,Wyoming
Columbia,NC,North Carolina
Bagtown,MD,Maryland
Shrewsbury,WV,West Virginia
McKenna,WA,Washington
Fairgrove,MI,Michigan
Villa Esperanza,PR,Puerto Rico
Santa Clara,PR,Puerto Rico
Barnum,MN,Minnesota
Brushton,NY,New York
Gloucester,NC,North Carolina
Charlton Heights,WV,West Virginia
Minnetonka Beach,MN,Minnesota
Green Ridge,MO,Missouri
North Santee,SC,South Carolina
Shelbyville,MO,Missouri
Lost Nation,IL,Illinois
Cross Roads,PA,Pennsylvania
St. David,IL,Illinois
Florence,KS,Kansas
Manzanola,CO,Colorado
McNeil,AR,Arkansas
Marcola,OR,Oregon
Richmond,LA,Louisiana
Norbourne Estates,KY,Kentucky
Cecil,WI,Wisconsin
Lemon Grove,FL,Florida
Ipava,IL,Illinois
Tolani Lake,AZ,Arizona
Eubank,KY,Kentucky
New Home,TX,Texas
Busby,MT,Montana
Turtle Lake,ND,North Dakota
Rest Haven,IL,Illinois
Bryantown,MD,Maryland
Burlington,IL,Illinois
Micanopy,FL,Florida
De Kalb,MO,Missouri
Mark,IL,Illinois
Indian Point,MO,Missouri
Forman,ND,North Dakota
Point Comfort,TX,Texas
Elnora,IN,Indiana
Groom,TX,Texas
Groveland,CA,California
Collegeville,IN,Indiana
Symsonia,KY,Kentucky
Ghent,MN,Minnesota
Morning Glory,TX,Texas
West Pocomoke,MD,Maryland
Marianna,PA,Pennsylvania
Weissport,PA,Pennsylvania
Eminence,MO,Missouri
Wilkeson,WA,Washington
Pennock,MN,Minnesota
Elizabeth,LA,Louisiana
Felicity,OH,Ohio
Paradise,TX,Texas
Orland,IN,Indiana
South Cairo,NY,New York
Harts,WV,West Virginia
Norwood,IL,Illinois
Diablock,KY,Kentucky
Stewartsville,VA,Virginia
Fairfield,ID,Idaho
Round Valley,AZ,Arizona
Manistee Lake,MI,Michigan
Plainview,CA,California
Shady Grove,OK,Oklahoma
West Alto Bonito,TX,Texas
West College Corner,IN,Indiana
Paw Paw,WV,West Virginia
Nevis,MN,Minnesota
Rose Bud,AR,Arkansas
Laurel Run,PA,Pennsylvania
Prairiewood Village,SD,South Dakota
Vesper,WI,Wisconsin
Palmyra,UT,Utah
Spring Lake,UT,Utah
Vanderbilt,TX,Texas
Lanagan,MO,Missouri
Huntsville,UT,Utah
Cowden,IL,Illinois
Medway,OH,Ohio
Racine,WV,West Virginia
Crawfordsville,OR,Oregon
Cragsmoor,NY,New York
Middleway,WV,West Virginia
Bogue Chitto,MS,Mississippi
Wesley,AR,Arkansas
Mulliken,MI,Michigan
Hulbert,OK,Oklahoma
Western Grove,AR,Arkansas
Union,LA,Louisiana
Fort Green Springs,FL,Florida
Pinecraft,FL,Florida
Deercroft,NC,North Carolina
Kingstown,NC,North Carolina
McCallsburg,IA,Iowa
Saint Mary,MT,Montana
Smithton,MO,Missouri
Silo,OK,Oklahoma
Washington Park,NC,North Carolina
Dorchester,NE,Nebraska
Pierron,IL,Illinois
Aurora,NC,North Carolina
Avon,AL,Alabama
New Washington,IN,Indiana
Trenton,ND,North Dakota
Gibbsville,WI,Wisconsin
Kulm,ND,North Dakota
Alberton,MT,Montana
Mowrystown,OH,Ohio
Simms,OK,Oklahoma
Towner,ND,North Dakota
Keokee,VA,Virginia
Williamsfield,IL,Illinois
Hickory Grove,SC,South Carolina
Wishram,WA,Washington
Spring Gardens,TX,Texas
Wassaic,NY,New York
Bancroft,MI,Michigan
Lewisville,ID,Idaho
Bellwood,NE,Nebraska
Broad Top City,PA,Pennsylvania
Andersonville,TN,Tennessee
Noatak,AK,Alaska
Roachester,OH,Ohio
Leaf River,IL,Illinois
Beaver City,NE,Nebraska
Cawker City,KS,Kansas
Hampton,FL,Florida
Falls Village,CT,Connecticut
Beaver,OH,Ohio
Ideal,GA,Georgia
Grahamsville,NY,New York
Noonday,TX,Texas
Bowerston,OH,Ohio
McKnightstown,PA,Pennsylvania
Lake Poinsett,SD,South Dakota
Ringwood,OK,Oklahoma
Gas,KS,Kansas
Lockhart,SC,South Carolina
Niangua,MO,Missouri
Convent,LA,Louisiana
Sherwood,MI,Michigan
Tolchester,MD,Maryland
Rolette,ND,North Dakota
Parkman,WY,Wyoming
Bow,WA,Washington
Culbertson,NE,Nebraska
Montrose,MO,Missouri
St. Elizabeth,MO,Missouri
Aquadale,NC,North Carolina
Elkton,TN,Tennessee
Green Lane,PA,Pennsylvania
Monaville,WV,West Virginia
Prentice,WI,Wisconsin
Interlaken,NY,New York
Wasco,OR,Oregon
New Auburn,WI,Wisconsin
Pinedale,AZ,Arizona
Valley Bend,WV,West Virginia
Lind,WA,Washington
Summerhill,PA,Pennsylvania
Lake City,CO,Colorado
Vanndale,AR,Arkansas
Holden,UT,Utah
Modoc,SC,South Carolina
Bristow Cove,AL,Alabama
Gates,OR,Oregon
West Baden Springs,IN,Indiana
Toledo,WA,Washington
Oak Hill,MI,Michigan
Ellsworth,MN,Minnesota
Lindisfarne,MT,Montana
Farnham,NY,New York
Cameron,SC,South Carolina
Beaverdam,OH,Ohio
Fisher Island,FL,Florida
Limestone,NY,New York
Old Washington,OH,Ohio
De Beque,CO,Colorado
Brady,NE,Nebraska
Adams,OR,Oregon
Heart Butte,MT,Montana
Pleasant Groves,AL,Alabama
Terry,MT,Montana
San Leanna,TX,Texas
Delbarton,WV,West Virginia
Fairview,MO,Missouri
South Heart,ND,North Dakota
Coalport,PA,Pennsylvania
Alma,MO,Missouri
Glenburn,ND,North Dakota
Sedalia,NC,North Carolina
Iuka,IL,Illinois
Emerson,IA,Iowa
Fort Duchesne,UT,Utah
Tehama,CA,California
Cassadaga,NY,New York
Soudan,MN,Minnesota
Sumner,GA,Georgia
DISH,TX,Texas
Cohassett Beach,WA,Washington
Sacaton Flats Village,AZ,Arizona
Downieville-Lawson-Dumont,CO,Colorado
Ridgewood,OH,Ohio
Camden Point,MO,Missouri
Lewis,KS,Kansas
Circle,MT,Montana
Hawk Point,MO,Missouri
Pierce,ID,Idaho
Burkeville,VA,Virginia
Starbrick,PA,Pennsylvania
Havana,AR,Arkansas
Yukon,PA,Pennsylvania
Churdan,IA,Iowa
Grannis,AR,Arkansas
Jerry City,OH,Ohio
Thayer,KS,Kansas
Caledonia,OH,Ohio
Mardela Springs,MD,Maryland
Ferndale,FL,Florida
Hawley,TX,Texas
Cohasset,CA,California
Stringtown,OK,Oklahoma
Springville,CA,California
Gates,TN,Tennessee
Park Crest,PA,Pennsylvania
Runville,PA,Pennsylvania
Foot of Ten,PA,Pennsylvania
Taylor Corners,CT,Connecticut
Elliott,IA,Iowa
Littleton,NC,North Carolina
Cuyamungue,NM,New Mexico
Ooltewah,TN,Tennessee
Summerville,PA,Pennsylvania
Smoot,WY,Wyoming
Burdett,NY,New York
Otho,IA,Iowa
Crofton,KY,Kentucky
Hillsboro Pines,FL,Florida
Bronson,KS,Kansas
Cameron,WV,West Virginia
Concorde Hills,OH,Ohio
James Town,WY,Wyoming
Weekapaug,RI,Rhode Island
Newport,NJ,New Jersey
Scotland,GA,Georgia
Fairlee,MD,Maryland
Caswell Beach,NC,North Carolina
Madison,CA,California
Pine Hollow,OR,Oregon
La Plena,PR,Puerto Rico
Ojo Amarillo,NM,New Mexico
Millburg,MI,Michigan
Smyer,TX,Texas
North La Junta,CO,Colorado
Freeport,OH,Ohio
Bunn,NC,North Carolina
Grampian,PA,Pennsylvania
Aguilar,CO,Colorado
Webberville,TX,Texas
Romney,IN,Indiana
Bonanza,OR,Oregon
Blaine,OH,Ohio
St. Maurice,LA,Louisiana
Wyoming,IA,Iowa
Hanley Falls,MN,Minnesota
Hale,MO,Missouri
Hepzibah,WV,West Virginia
Shelby,IN,Indiana
Valley Falls,NY,New York
Salix,IA,Iowa
Creal Springs,IL,Illinois
Bear Creek,TX,Texas
Covington,OK,Oklahoma
South Bethany,DE,Delaware
Richland,NJ,New Jersey
Lucas,OH,Ohio
Butte Falls,OR,Oregon
Hull,TX,Texas
Bell City,MO,Missouri
Cherry,IL,Illinois
Marion Center,PA,Pennsylvania
Hebron,TX,Texas
Leon,KS,Kansas
Nezperce,ID,Idaho
Lipan,TX,Texas
Lake Ivanhoe,WI,Wisconsin
Barry,TX,Texas
Butternut,WI,Wisconsin
Hull,IL,Illinois
Calion,AR,Arkansas
Randolph,MN,Minnesota
Centertown,KY,Kentucky
Indianola,NE,Nebraska
Fifty Lakes,MN,Minnesota
Conesville,IA,Iowa
Justice,WV,West Virginia
Kelayres,PA,Pennsylvania
Peak Place,NM,New Mexico
Byrnedale,PA,Pennsylvania
Agency,IA,Iowa
Maynard,IA,Iowa
Sylvan Hills,PA,Pennsylvania
Rutledge,AL,Alabama
Crawfordsville,AR,Arkansas
Houston,DE,Delaware
Harrisville,MI,Michigan
Caroleen,NC,North Carolina
Badger,MN,Minnesota
Webb,MS,Mississippi
New Village,NJ,New Jersey
Marshallton,PA,Pennsylvania
Richmond,OH,Ohio
West Point,AL,Alabama
Trinity Village,CA,California
Carsonville,MI,Michigan
Stanardsville,VA,Virginia
Rodríguez Hevia,PR,Puerto Rico
Empire,GA,Georgia
Prairie Farm,WI,Wisconsin
Eldorado,PA,Pennsylvania
Sterling,MI,Michigan
New Virginia,IA,Iowa
Plymouth,IL,Illinois
North Clarendon,VT,Vermont
Cove,UT,Utah
Roberts,IL,Illinois
Huntsville,OH,Ohio
Amana,IA,Iowa
Cantua Creek,CA,California
Axtell,KS,Kansas
Dawson,PA,Pennsylvania
White Pine,MI,Michigan
Tierra Amarilla,NM,New Mexico
Danforth,ME,Maine
Higgins,TX,Texas
Kwigillingok,AK,Alaska
Thorne Bay,AK,Alaska
Gadsden,TN,Tennessee
Kongiganak,AK,Alaska
Platea,PA,Pennsylvania
Scotia,CA,California
Helen,GA,Georgia
Virgie,KY,Kentucky
Elmira,OR,Oregon
Savageville,VA,Virginia
Wyandotte,OK,Oklahoma
Renningers,PA,Pennsylvania
Kellogg,MN,Minnesota
Petersburg,NE,Nebraska
Fawn Grove,PA,Pennsylvania
Keystone,SD,South Dakota
Buchtel,OH,Ohio
New Houlka,MS,Mississippi
Thomaston,AL,Alabama
Fowler,KS,Kansas
Quincy,OH,Ohio
Naschitti,NM,New Mexico
De Land,IL,Illinois
Flintville,TN,Tennessee
New Albin,IA,Iowa
Ashley,MI,Michigan
Hobart,NY,New York
Akiachak,AK,Alaska
Spring Lake,FL,Florida
Gilt Edge,TN,Tennessee
Paauilo,HI,Hawaii
Woodville Farm Labor Camp,CA,California
Bellefonte,AR,Arkansas
Enoree,SC,South Carolina
Amsterdam,OH,Ohio
Brimley,MI,Michigan
Breckenridge,MO,Missouri
Bancroft,WV,West Virginia
Corinne,WV,West Virginia
Bokoshe,OK,Oklahoma
Canton,MN,Minnesota
Hatton,WA,Washington
Lewisberry,PA,Pennsylvania
Butterfield,MO,Missouri
Burton,TX,Texas
Rouseville,PA,Pennsylvania
Newcomb,NM,New Mexico
Pilot Station,AK,Alaska
Murray,NE,Nebraska
Brewer,MO,Missouri
Ridgeley,WV,West Virginia
Montrose Manor,PA,Pennsylvania
Walland,TN,Tennessee
Essex,MO,Missouri
Kipnuk,AK,Alaska
Palmer,MI,Michigan
South Bethlehem,PA,Pennsylvania
Cerulean,KY,Kentucky
Bolingbroke,GA,Georgia
Munnsville,NY,New York
Edgar,NE,Nebraska
Ossipee,NC,North Carolina
Dunn Center,ND,North Dakota
Birmingham,IA,Iowa
Washington Crossing,NJ,New Jersey
Lohrville,WI,Wisconsin
Macdona,TX,Texas
Rosslyn Farms,PA,Pennsylvania
Galien,MI,Michigan
Vintondale,PA,Pennsylvania
Moseleyville,KY,Kentucky
Centralia,KS,Kansas
Kismet,KS,Kansas
Wainscott,NY,New York
Epes,AL,Alabama
Garfield,AR,Arkansas
Mulberry,KS,Kansas
Sawyer,OK,Oklahoma
Sugarloaf,CO,Colorado
Vanderbilt,MI,Michigan
Walton,NE,Nebraska
Selma,VA,Virginia
Nordheim,TX,Texas
Baggs,WY,Wyoming
Hartman,AR,Arkansas
River Bluff,KY,Kentucky
East Avon,NY,New York
Wagon Mound,NM,New Mexico
Millwood,PA,Pennsylvania
Rosholt,WI,Wisconsin
Tropic,UT,Utah
Dorrington,CA,California
Mount Aetna,PA,Pennsylvania
Novinger,MO,Missouri
Nunn,CO,Colorado
Loganton,PA,Pennsylvania
Villa Quintero,PR,Puerto Rico
Mercer,WI,Wisconsin
Dayton,IL,Illinois
Strathmoor Manor,KY,Kentucky
Marquette,IA,Iowa
Pinehurst,GA,Georgia
Beverly Hills,MO,Missouri
Bentley,KS,Kansas
Felts Mills,NY,New York
Whitakers,NC,North Carolina
Sutersville,PA,Pennsylvania
Alpena,AR,Arkansas
Eastville,VA,Virginia
Red Level,AL,Alabama
Wardell,MO,Missouri
New Salisbury,IN,Indiana
Pomfret,MD,Maryland
Lennon,MI,Michigan
Park Ridge,WI,Wisconsin
Carlton,GA,Georgia
Portage,OH,Ohio
Buckley,IL,Illinois
Downing,MO,Missouri
Moro,IL,Illinois
Alma,TX,Texas
Pine Springs,MN,Minnesota
Leroy,TX,Texas
Lyle,MN,Minnesota
Mannsville,NY,New York
Balmorhea,TX,Texas
Gilman,WI,Wisconsin
Dodge,NE,Nebraska
Altona,IN,Indiana
New Hamilton,MS,Mississippi
Garrett,PA,Pennsylvania
Grantfork,IL,Illinois
Groton Long Point,CT,Connecticut
Mayetta,KS,Kansas
Potter Valley,CA,California
Grandview,IA,Iowa
Scammon Bay,AK,Alaska
Melrose,NM,New Mexico
Bishop,GA,Georgia
Gasburg,VA,Virginia
Runnells,IA,Iowa
Willow Lake,SD,South Dakota
Hoyleton,IL,Illinois
Cochiti,NM,New Mexico
Bentonia,MS,Mississippi
Carmichaels,PA,Pennsylvania
Manville,SC,South Carolina
Kasilof,AK,Alaska
Three Lakes,WI,Wisconsin
North Anson,ME,Maine
Erskine,MN,Minnesota
Wacissa,FL,Florida
Lynd,MN,Minnesota
Springfield Center,NY,New York
Wilkinson,IN,Indiana
Ogilvie,MN,Minnesota
Clear Lake,IL,Illinois
Collins,OH,Ohio
Burlington Junction,MO,Missouri
Bluetown,TX,Texas
Ruma,IL,Illinois
Fulton,CA,California
Sportsmen Acres,OK,Oklahoma
Tishomingo,MS,Mississippi
Peters,CA,California
Farnhamville,IA,Iowa
Appleby,TX,Texas
Dodgeville,MI,Michigan
Fredericksburg,OH,Ohio
Plymouth,IA,Iowa
Pineville,WV,West Virginia
Valley Grove,WV,West Virginia
Portland,AR,Arkansas
Robinson,PA,Pennsylvania
Bell,FL,Florida
Arapahoe,NC,North Carolina
Tall Timber,CO,Colorado
Ramah,NM,New Mexico
Lancaster,KS,Kansas
Ropesville,TX,Texas
White Eagle,OK,Oklahoma
Oakfield,ME,Maine
Tull,AR,Arkansas
Moran,KS,Kansas
Wenden,AZ,Arizona
Whitefield,OK,Oklahoma
Wintergreen,VA,Virginia
Hope,KS,Kansas
K-Bar Ranch,TX,Texas
Maitland,PA,Pennsylvania
West Logan,WV,West Virginia
West Milford,WV,West Virginia
Gays Mills,WI,Wisconsin
Eakly,OK,Oklahoma
Arlington,IA,Iowa
Webbers Falls,OK,Oklahoma
Lafe,AR,Arkansas
Glen Allen,AL,Alabama
Polo,MO,Missouri
Ashley,IL,Illinois
McIntosh,AL,Alabama
Hopewell,IL,Illinois
Claflin,KS,Kansas
Broadus,MT,Montana
New Church,VA,Virginia
Rose Creek,MN,Minnesota
Pesotum,IL,Illinois
Crescent City,IL,Illinois
Nectar,AL,Alabama
Humeston,IA,Iowa
Lafayette,VA,Virginia
Sunnyland,IL,Illinois
Leoma,TN,Tennessee
Staatsburg,NY,New York
Ewing,NE,Nebraska
St. Leonard,MD,Maryland
Dante,VA,Virginia
Finley Point,MT,Montana
Alamo Beach,TX,Texas
Allenhurst,NJ,New Jersey
Between,GA,Georgia
Warner,SD,South Dakota
Bethel,MN,Minnesota
Bandera,TX,Texas
Pantego,NC,North Carolina
Stockton,NJ,New Jersey
Northport,WI,Wisconsin
Lynnville,TN,Tennessee
Henry,TN,Tennessee
Topawa,AZ,Arizona
Firth,NE,Nebraska
Westwood Hills,KS,Kansas
Niland,CA,California
Baxterville,MS,Mississippi
Rushsylvania,OH,Ohio
Nome,TX,Texas
Cotton Plant,AR,Arkansas
Highland Haven,TX,Texas
Dow City,IA,Iowa
Jayton,TX,Texas
Wellington,KY,Kentucky
Jacksonville,NY,New York
Jupiter Inlet Colony,FL,Florida
Cecilia,KY,Kentucky
Wahpeton,IA,Iowa
Hatton,AL,Alabama
River Pines,CA,California
Carter Springs,NV,Nevada
Bridgeton,NC,North Carolina
Maxeys,GA,Georgia
Johnson City,OR,Oregon
Crystal Lake Park,MO,Missouri
Cunningham,KS,Kansas
Aaronsburg,PA,Pennsylvania
Villa del Sol,TX,Texas
Sugar Mountain,NC,North Carolina
Arkansas City,AR,Arkansas
Urbanna,VA,Virginia
Sautee-Nacoochee,GA,Georgia
New Hampshire,OH,Ohio
Interlochen,MI,Michigan
Bell Arthur,NC,North Carolina
Mantoloking,NJ,New Jersey
Lostant,IL,Illinois
Dunlo,PA,Pennsylvania
Wallins Creek,KY,Kentucky
Angus,TX,Texas
Lake,MS,Mississippi
Dozier,AL,Alabama
Sledge,MS,Mississippi
Isleta Comunidad,PR,Puerto Rico
Spavinaw,OK,Oklahoma
Loch Lynn Heights,MD,Maryland
Fisher,MN,Minnesota
Millport,NY,New York
Carp Lake,MI,Michigan
Norwich,KS,Kansas
Toms Brook,VA,Virginia
Danville,MD,Maryland
Nickelsville,VA,Virginia
Millingport,NC,North Carolina
Bastian,VA,Virginia
Metamora,IN,Indiana
Sulphur Springs,IN,Indiana
Port Jefferson,OH,Ohio
West Alton,MO,Missouri
Pineland,FL,Florida
Corwin,OH,Ohio
Protection,KS,Kansas
Kasigluk,AK,Alaska
North Hampton,OH,Ohio
Lakeview,MS,Mississippi
Rock Island,TX,Texas
Thornburg,PA,Pennsylvania
Leary,GA,Georgia
Toone,TN,Tennessee
Okay,OK,Oklahoma
Kake,AK,Alaska
Polk,OH,Ohio
Spanish Valley,UT,Utah
Lane,SC,South Carolina
Cygnet,OH,Ohio
Mexico,PA,Pennsylvania
Freeville,NY,New York
Coleridge,NE,Nebraska
Depauville,NY,New York
Chrisney,IN,Indiana
Daisy,GA,Georgia
Mecosta,MI,Michigan
Birch Tree,MO,Missouri
Pinesburg,MD,Maryland
Yampa,CO,Colorado
Powhatan,VA,Virginia
Wheeler,MS,Mississippi
La Madera,NM,New Mexico
Clifton,KS,Kansas
Trafford,AL,Alabama
Bethune,SC,South Carolina
Fulton,AL,Alabama
Humboldt,IL,Illinois
Counce,TN,Tennessee
Old Green,OK,Oklahoma
Farmington,WV,West Virginia
Napoleonville,LA,Louisiana
Parryville,PA,Pennsylvania
Gaines,MI,Michigan
Forestville,PA,Pennsylvania
Big Chimney,WV,West Virginia
Tazlina,AK,Alaska
Dean,TX,Texas
Leakey,TX,Texas
Scales Mound,IL,Illinois
Claypool,IN,Indiana
Westphalia,MO,Missouri
Tees Toh,AZ,Arizona
Delmar,IA,Iowa
Jerome,AZ,Arizona
Simpson,LA,Louisiana
Lehigh,IA,Iowa
Wilcox,PA,Pennsylvania
Oak City,NC,North Carolina
Harlingen,NJ,New Jersey
Rosholt,SD,South Dakota
Peterson,IA,Iowa
Hume,IL,Illinois
Lockridge,IA,Iowa
Schulter,OK,Oklahoma
Lake Arthur Estates,PA,Pennsylvania
Carroll,OH,Ohio
Branch,LA,Louisiana
St. Cloud,WI,Wisconsin
Ballico,CA,California
Wapella,IL,Illinois
Clear Spring,MD,Maryland
Grand Rivers,KY,Kentucky
Laurelville,OH,Ohio
Naplate,IL,Illinois
Bonaparte,IA,Iowa
Crescent Valley,NV,Nevada
Siloam,GA,Georgia
Edison,OH,Ohio
South Van Horn,AK,Alaska
Vincentown,NJ,New Jersey
Latham,IL,Illinois
Argyle,IL,Illinois
Bliss,NY,New York
Sangrey,MT,Montana
Carlos,MN,Minnesota
Troxelville,PA,Pennsylvania
Placedo,TX,Texas
Newdale,ID,Idaho
Eolia,MO,Missouri
Brimhall Nizhoni,NM,New Mexico
Sharon,SC,South Carolina
Hildreth,NE,Nebraska
Lorimor,IA,Iowa
Coalton,OH,Ohio
Petros,TN,Tennessee
Seven Devils,NC,North Carolina
North Hyde Park,VT,Vermont
Suring,WI,Wisconsin
Perdido Beach,AL,Alabama
Custer Park,IL,Illinois
Grimes,CA,California
Charlton,MD,Maryland
Caldwell,AR,Arkansas
Almond,WI,Wisconsin
Garland,AR,Arkansas
Brookford,NC,North Carolina
Hudson,SD,South Dakota
Iroquois,SD,South Dakota
Warrens,WI,Wisconsin
Wimer,OR,Oregon
Rowes Run,PA,Pennsylvania
Risingsun,OH,Ohio
Matthews,IN,Indiana
Cincinnati,AR,Arkansas
Chase,KS,Kansas
Barlow,KY,Kentucky
Malden,IL,Illinois
Converse,LA,Louisiana
East Nassau,NY,New York
Rome,PA,Pennsylvania
South Vinemont,AL,Alabama
Gilberton,PA,Pennsylvania
West Chazy,NY,New York
Tontogany,OH,Ohio
Lewis,IA,Iowa
Frazer,MT,Montana
Little Rock,IA,Iowa
Phenix,VA,Virginia
Dustin,OK,Oklahoma
Muir,PA,Pennsylvania
Cross Timbers,MO,Missouri
Scotch Meadows,NC,North Carolina
Goldston,NC,North Carolina
Panama,NY,New York
Morgan,TX,Texas
McCoole,MD,Maryland
Milbridge,ME,Maine
Spring Bay,IL,Illinois
Fort Wingate,NM,New Mexico
Prado Verde,TX,Texas
Horntown,VA,Virginia
Glennallen,AK,Alaska
Shawnee,OH,Ohio
Thornton,IA,Iowa
Amo,IN,Indiana
Hammon,OK,Oklahoma
Nixburg,AL,Alabama
Bartley,NE,Nebraska
Kenton,DE,Delaware
Montross,VA,Virginia
Nenahnezad,NM,New Mexico
Melfa,VA,Virginia
Haydenville,OH,Ohio
Tower,MN,Minnesota
Jefferson City,MT,Montana
Good Hope,GA,Georgia
East Middlebury,VT,Vermont
Harrington,WA,Washington
Platte Center,NE,Nebraska
Point Arena,CA,California
Milladore,WI,Wisconsin
Oden,MI,Michigan
Rosser,TX,Texas
Fort Coffee,OK,Oklahoma
West Stewartstown,NH,New Hampshire
Trimble,OH,Ohio
Boody,IL,Illinois
Copalis Beach,WA,Washington
Altamont,PA,Pennsylvania
Fontana,KS,Kansas
Karnak,IL,Illinois
Manitou,KY,Kentucky
Bellerive Acres,MO,Missouri
Abbeville,MS,Mississippi
Hyden,KY,Kentucky
Birdseye,IN,Indiana
Riverside,WA,Washington
Coopers Plains,NY,New York
Bradenville,PA,Pennsylvania
Terminous,CA,California
Barton Hills,MI,Michigan
Friendsville,MD,Maryland
Burnettsville,IN,Indiana
Hartford,OH,Ohio
Avondale,CO,Colorado
Yarborough Landing,AR,Arkansas
Jensen,UT,Utah
Melvin,IL,Illinois
Union,WV,West Virginia
Annapolis,MO,Missouri
New Strawn,KS,Kansas
Bradshaw,NE,Nebraska
Waldo,WI,Wisconsin
Chase Crossing,VA,Virginia
North Washington,CO,Colorado
Tebbetts,MO,Missouri
Ivanhoe,NC,North Carolina
Cumberland City,TN,Tennessee
Cobb,WI,Wisconsin
Hayesville,NC,North Carolina
Maupin,OR,Oregon
Drakesboro,KY,Kentucky
Stonewall,OK,Oklahoma
Mantee,MS,Mississippi
Urich,MO,Missouri
Central,AZ,Arizona
Dushore,PA,Pennsylvania
Sopchoppy,FL,Florida
Naturita,CO,Colorado
Brook Forest,CO,Colorado
Basalt,ID,Idaho
York,AZ,Arizona
Roscoe,NY,New York
Minnesott Beach,NC,North Carolina
Cromberg,CA,California
Deepwater,MO,Missouri
Waresboro,GA,Georgia
Big Sandy,TN,Tennessee
Killington Village,VT,Vermont
Crystal Lakes,MO,Missouri
Cousins Island,ME,Maine
Neola,UT,Utah
Windsor,NJ,New Jersey
Allen,MD,Maryland
East Fork,AZ,Arizona
Leavenworth,IN,Indiana
Millersville,MO,Missouri
Sunrise Beach,MO,Missouri
Plum Valley,IL,Illinois
Hinkleville,WV,West Virginia
Breda,IA,Iowa
Orient,IA,Iowa
Relampago,TX,Texas
Morrow,AR,Arkansas
Cameron,NC,North Carolina
Lake Arthur,NM,New Mexico
Houston Lake,MO,Missouri
Ehrhardt,SC,South Carolina
Alta Vista,KS,Kansas
Leeds,ND,North Dakota
Scotts Mills,OR,Oregon
Neshkoro,WI,Wisconsin
Bordelonville,LA,Louisiana
Hazel,KY,Kentucky
Orangeville,PA,Pennsylvania
Thebes,IL,Illinois
Leesburg,NJ,New Jersey
Matagorda,TX,Texas
Cleo Springs,OK,Oklahoma
Huxley,TX,Texas
Gargatha,VA,Virginia
West Brule,SD,South Dakota
Collins,IA,Iowa
Stotonic Village,AZ,Arizona
Linwood,KS,Kansas
Rayland,OH,Ohio
Sadler,TX,Texas
Harvey Cedars,NJ,New Jersey
Snoqualmie Pass,WA,Washington
Baileyton,TN,Tennessee
Orbisonia,PA,Pennsylvania
Bellevue,TX,Texas
Canton,OK,Oklahoma
Muir Beach,CA,California
Dennard,AR,Arkansas
Emden,IL,Illinois
Copeland,KS,Kansas
Hurtsboro,AL,Alabama
Gloria Glens Park,OH,Ohio
West Elizabeth,PA,Pennsylvania
Mount Summit,IN,Indiana
North Pownal,VT,Vermont
Ontario,WI,Wisconsin
Orr,MN,Minnesota
Declo,ID,Idaho
Thompsonville,MI,Michigan
Hanna,IN,Indiana
Rosebush,MI,Michigan
Callender,IA,Iowa
Andover,IL,Illinois
Mountain Park,OK,Oklahoma
Farragut,IA,Iowa
Stanfield,AZ,Arizona
Varna,IL,Illinois
Little River,KS,Kansas
